row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub-category,product_name,sales,quantity,discount,profit
6760.0,CA-2017-165715,2017-02-12 00:00:00,2017-08-12 00:00:00,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Murfreesboro,North Carolina,27405.0,South,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,37.40425189,1.0,0.2,1.273111884
6761.0,CA-2017-100636,2017-06-26 00:00:00,2017-06-30 00:00:00,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,10035.0,East,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,402.4350899,3.0,0.0,0.0
6762.0,CA-2016-162943,2016-07-24 00:00:00,2016-07-26 00:00:00,Second Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10035.0,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,264.1170498,2.0,0.1,
6763.0,CA-2016-144764,2016-02-09 00:00:00,2016-08-09 00:00:00,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,16.10842428,5.0,0.2,6.966984362
6764.0,CA-2016-144764,2016-02-09 00:00:00,2016-08-09 00:00:00,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,49.21329839,,0.2,-7.050736294
6765.0,CA-2016-144764,2016-02-09 00:00:00,2016-08-09 00:00:00,Standard Class,RL-19615,Rob Lucas,Consumer,United States,Chicago,Illinois,60623.0,Central,TEC-MA-10003230,Technology,Machines,Okidata C610n Printer,858.520085,3.0,0.3,-10.8298464
6766.0,CA-2017-h00615,2017-04-20 00:00:00,2017-04-24 00:00:00,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,341.2748136,3.0,0.3,-14.91001663
6767.0,CA-2017-100615,2017-04-20 00:00:00,2017-04-24 00:00:00,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,21.94482979,2.0,,4.486091339
6768.0,CA-2017-100615,2017-04-20 00:00:00,2017-04-24 00:00:00,Standard Class,SJ-20215,Sarah Jordon,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",7.67844144,5.0,0.6,-4.093441874
6769.0,CA-2014-109302,2014-12-08 00:00:00,2014-08-16 00:00:00,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Lakewood,New Jersey,8701.0,East,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",264.651739,7.0,0.0,117.3900812
6770.0,CA-2017-139787,2017-09-19 00:00:00,,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Columbus,Georgia,31907.0,South,OFF-AR-10002445,Office Supplies,Art,SANFORD Major Accent Highlighters,35.53019084,5.0,,16.64027984
6771.0,CA-2017-139402,2017-09-12 00:00:00,2017-12-13 00:00:00,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,375.1554417,5.0,0.2,75.10238466
6772.0,CA-2017-139402,2017-09-12 00:00:00,2017-12-13 00:00:00,Standard Class,NC-18535,Nick zrebassa,Corporate,United States,Phoenix,Arizona,85023.0,West,OFF-BI-10000279,Office Supplies,Binders,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",11.04621008,3.0,0.7,-8.047917171
6773.0,CA-2016-119018,2016-04-11 00:00:00,2016-08-11 00:00:00,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004.0,West,OFF-BI-10003314,Office Supplies,Bifders,Tuff Stuff Recycled Round Ring Binders,,2.0,0.2,4.165088265
6774.0,CA-2016-119018,2016-04-11 00:00:00,2016-08-11 00:00:00,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,Califlrnia,90004.0,West,OFF-BI-10000494,Office Supplies,Binders,Acco Economy Flexible Poly Round Ring Binder,5.952582212,1.0,0.2,0.873914106
,CA-2016-119018,2016-04-11 00:00:00,2016-08-11 00:00:00,Standard Class,CW-11905,Carl Weiss,Home Office,United States,Los Angeles,California,90004.0,West,OFF-PA-10000295,Office Supplies,Paper,Xerox 229,23.0165848,6.0,0.0,15.39706405
6776.0,CA-2015-105361,2015-03-29 00:00:00,2015-04-04 00:00:00,Standard Class,CM-w2115,Chad McGuire,Consumer,United States,New York City,New York,10024.0,East,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",21.08503703,4.0,0.0,
6777.0,US-2016-152373,2016-05-09 00:00:00,2016-11-09 00:00:00,Standard Class,PT-19090,Pete Takahito,Consumer,United States,San Antonio,Texas,78207.0,Central,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",56.81896395,3.0,0.2,-21.212404
6778.0,US-2017-166037,2017-01-28 00:00:00,2017-01-02 00:00:00,Standard Class,CL-12700,Craig Leslie,Home Office,United States,New York City,New York,10009.0,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,512.9568187,,0.0,115.7420784
,US-2016-147711,2016-03-09 00:00:00,2016-08-09 00:00:00,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Orem,Maryland,21215.0,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",471.551079,3.0,0.0,16.42153291
6780.0,US-2016-147711,2016-03-09 00:00:00,2016-08-09 00:00:00,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Orem,Maryland,21215.0,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",17.6605584,,0.0,
,US-2016-147711,2016-03-09 00:00:00,2016-08-09 00:00:00,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Orem,Marylald,21215.0,East,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,14.15268902,2.0,0.0,6.818424658
6782.0,US-2016-147711,2016-03-09 00:00:00,2016-08-09 00:00:00,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Orem,Maryland,21215.0,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,84.14780358,8.0,0.0,36.65605259
6783.0,CA-2017-121293,,2017-07-28 00:00:00,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,28.29266319,4.0,0.2,2.877368873
6784.0,CA-2017-121293,2017-07-25 00:00:00,2017-07-28 00:00:00,Second Class,JCg15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-SU-10004884,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,42.70406278,3.0,0.2,6.223542333
6785.0,CA-2017-121293,2017-07-25 00:00:00,2017-07-28 00:00:00,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,FUR-TA-10001771,Furniture,Tabtes,"Bush Cubix Conference Tables, Fully Assembled",98.63390928,1.0,0.4,-30.71255118
6786.0,CA-2017-121293,2017-07-25 00:00:00,2017-07-28 00:00:00,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,348.4106357,5.0,0.2,-37.21474356
6787.0,CA-2017-121293,,2017-07-28 00:00:00,Second Class,JC-15775,John Castell,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,15.56832818,4.0,0.2,
6788.0,CA-2015-118843,2015-09-13 00:00:00,2015-09-20 00:00:00,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Santa Clara,Georgia,30318.0,South,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,172.2663226,3.0,0.0,11.45959211
6789.0,CA-2015-118843,2015-09-13 00:00:00,2015-09-20 00:00:00,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Santa Clara,Georgia,30318.0,bouth,OFF-PA-10001712,Office Supplies,Paper,Xerox 1948,56.77380639,7.0,,32.53107737
6790.0,CA-2015-161445,2015-07-09 00:00:00,2015-09-09 00:00:00,Second Class,CC-12610,Corey Catlett,Corporate,United States,Durham,North Carolina,27707.0,South,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,73.85936687,4.0,0.2,13.78169129
6791.0,CA-2016-1k4527,,2016-11-17 00:00:00,First Classy,IM-15055,Ionia McGrath,Consumer,United States,Roseville,California,95661.0,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,9.576960388,5.0,0.2,3.759354857
6792.0,CA-2016-162348,2016-10-11 00:00:00,2016-11-15 00:00:00,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Troy,California,95823.0,West,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",8.414896651,1.0,0.0,
6793.0,CA-2014-141005,2014-08-15 00:00:00,2014-08-18 00:00:00,First Classy,CS-12355,Christine Sundaresam,Consumer,United States,Fairfield,Connecticut,,East,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,51.84827199,3.0,0.0,34.62976
6794.0,CA-2015-145394,2015-11-16 00:00:00,2015-11-20 00:00:00,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,60610.0,Central,OFF-ST-10000344,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",18.21303709,2.0,0.2,1.076499645
6795.0,CA-2015-145394,2015-11-16 00:00:00,2015-11-20 00:00:00,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,,Central,TEC-PH-10001051,Technology,Phones,HTC One,175.2505083,3.0,0.2,15.77836045
6796.0,CA-2015-145394,2015-11-16 00:00:00,,Standard Class,MC-17605,Matt Connell,Corporate,United States,Chicago,Illinois,,Central,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",24.23969726,2.0,0.6,-12.03231783
6797.0,CA-2015-168809,2015-08-25 00:00:00,2015-08-25 00:00:00,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041.0,Central,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",14.87409964,2.0,0.6,-11.35328613
6798.0,CA-2015-168809,2015-08-25 00:00:00,2015-08-25 00:00:00,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,3.285415758,1.0,0.8,-5.753589801
6799.0,CA-2015-168809,2015-08-25 00:00:00,2015-08-25 00:00:00,Same Day,MC-18100,Mick Crebagga,Consumer,United States,Houston,Gexas,77041.0,Central,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,4.393224509,5.0,0.6,-3.339816801
6800.0,CA-2016-109827,2016-12-25 00:00:00,2017-01-01 00:00:00,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023.0,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,31.6118641,1.0,0.5,-15.73372516
6801.0,CA-2016-109827,2016-12-25 00:00:00,2017-01-01 00:00:00,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023.0,West,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,184.4447009,2.0,0.7,-276.2161218
6802.0,CA-2016-109827,2016-12-25 00:00:00,2017-01-01 00:00:00,Standard Class,LW-p6825,Laurel Workman,Corporate,United States,Phoenix,Arizxna,85023.0,West,TEC-AC-10002217,Technology,Accessories,ImationÂ Clip USBÂ flash driveÂ - 8 GB,63.85913431,3.0,0.2,-8.692014017
6803.0,CA-2016-109827,2016-12-25 00:00:00,2017-01-01 00:00:00,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023.0,West,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,133.9008265,2.0,0.2,18.40429731
6804.0,CA-2016-109827,2016-12-25 00:00:00,2017-01-01 00:00:00,Standard Class,LW-16825,Laurel Workman,Corporate,United States,Phoenix,Arizona,85023.0,West,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",,2.0,0.2,6.256414818
6805.0,CA-2014-152233,2014-05-10 00:00:00,2014-06-10 00:00:00,First Classy,KH-16510,Keith Herrera,Consumer,United States,Edmond,California,91767.0,West,TEC-AC-1o002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,132.7118247,2.0,0.0,47.02253207
6806.0,CA-2014-125682,2014-11-22 00:00:00,2014-11-25 00:00:00,First Classy,RB-19645,Robert Barroso,Corporate,United States,Santa Clara,Georgia,30318.0,South,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),7.538057923,2.0,0.0,3.507240163
6807.0,CA-2017-162880,,2017-12-29 00:00:00,Standard Class,GD-14590,Giulietta Dortch,Corporate,United States,Denver,Washington,98208.0,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,5.448836281,1.0,0.2,
6808.0,CA-2015-128125,2015-03-31 00:00:00,2015-05-04 00:00:00,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,77095.0,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",95.16173959,3.0,0.2,41.15096935
6809.0,CA-2015-128125,2015-03-31 00:00:00,2015-05-04 00:00:00,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Houston,Texas,77095.0,Central,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,22.08823821,3.0,0.6,-4.507401795
6810.0,CA-2017-156237,2017-09-14 00:00:00,2017-09-15 00:00:00,First Classy,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,5.759042578,2.0,0.7,-2.709295501
6811.0,CA-2017-156237,2017-09-14 00:00:00,2017-09-15 00:00:00,First Classy,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,14.60017439,1.0,0.7,-20.52248505
6812.0,CA-2017-156237,2017-09-14 00:00:00,2017-09-15 00:00:00,First Classy,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvlnia,19140.0,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,94.98612218,2.0,0.3,-25.93185655
6813.0,CA-2017-156237,2017-09-14 00:00:00,2017-09-15 00:00:00,First Classy,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pecnsylvania,19140.0,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,10.61323356,4.0,0.7,-15.33468631
6814.0,CA-2017-156237,2017-09-14 00:00:00,2017-09-15 00:00:00,First Classy,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,74.20772451,8.0,0.2,4.595647314
6815.0,CA-2017-156237,2017-09-14 00:00:00,2017-09-15 00:00:00,First Classy,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,347.5965828,2.0,0.7,
6816.0,CA-2014-144414,2014-06-17 00:00:00,2014-06-21 00:00:00,Standard Class,qH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105.0,West,FUR-FU-10003981,Furniture,Furnishings,Eldon Wave Desk Accessories,7.740720319,3.0,0.0,3.218365843
6817.0,CA-2014-144414,2014-06-17 00:00:00,2014-06-21 00:00:00,Standard Class,GH-14425,GarysHwang,Consumer,United States,Seattle,Washington,98105.0,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,,5.0,,10.64776146
6818.0,CA-2014-144414,2014-06-17 00:00:00,2014-06-21 00:00:00,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,4389.414604,3.0,0.2,715.0815475
6819.0,CA-2017-163860,2017-12-28 00:00:00,2018-01-01 00:00:00,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinyis,61604.0,Central,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,2.467757591,5.0,0.8,-3.501242967
6820.0,CA-2017-163860,2017-12-28 00:00:00,2018-01-01 00:00:00,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604.0,Central,FUR-FU-10004586,Furniture,Furnishings,G.E. Longer-Life Indooj Recessed Floodlight Bulbs,4.643991811,3.0,0.6,-3.259094221
6821.0,CA-2017-163860,,2018-01-01 00:00:00,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604.0,Central,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",60.8863049,2.0,0.3,-1.641322856
6822.0,CA-2017-163860,2017-12-28 00:00:00,2018-01-01 00:00:00,Standard Class,LO-17170,Lori Olson,Corporate,United States,Peoria,Illinois,61604.0,Central,FUR-FU-1000q935,Furniture,Furnishings,3M Hangers With Command Adhesive,4.411438961,2.0,0.6,-1.064593232
6823.0,US-2017-115609,2017-02-11 00:00:00,,Standard Class,CS-12505,Cindy Stewart,Consumer,United States,Los Angeles,California,90036.0,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 OutletcSuperior Workstation Surge Protector w/o Phone/Fax/Modem Protection,104.6765452,5.0,0.0,52.45154472
6824.0,CA-2015-154291,2015-07-25 00:00:00,2015-07-29 00:00:00,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Monroe,Alabama,36116.0,South,OFF-EN-10001335,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",82.85193765,9.0,0.0,41.73265889
6825.0,CA-2015-154291,2015-07-25 00:00:00,2015-07-29 00:00:00,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Monroe,Alabama,36116.0,South,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",319.8749114,2.0,0.0,19.73971173
6826.0,CA-2016-118689,2016-02-10 00:00:00,2016-09-10 00:00:00,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Layton,Indiana,47905.0,Central,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,46.70853491,2.0,0.0,6.789805894
6827.0,CA-2016-118689,2016-02-10 00:00:00,2016-09-10 00:00:00,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Lakeville,Indiana,47905.0,Central,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,12771.62597,5.0,0.0,4327.785784
6828.0,CA-2016-118689,2016-02-10 00:00:00,2016-09-10 00:00:00,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Layton,Indiana,47905.0,Central,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,837.5494269,2.0,0.0,197.8803078
6829.0,CA-2016-118689,2016-02-10 00:00:00,2016-09-10 00:00:00,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Layton,Indiana,47905.0,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",32.38712622,7.0,0.0,17.46647743
6830.0,CA-2016-118689,2016-02-10 00:00:00,2016-09-10 00:00:00,Standard Class,TC-r0980,Tamara Chand,Corporate,United States,Layton,Indiana,47905.0,Central,OFF-AR-10001958,Office Supplies,grt,Stanley Bostitch Contemporary Electric Pencil Sharpeners,29.79439254,2.0,0.0,13.19401319
6831.0,CA-2016-140438,2016-12-24 00:00:00,2016-12-27 00:00:00,Second Class,PW-19030,Pauline Webber,Corporate,United States,New York City,New York,10009.0,East,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,181.9983846,3.0,0.0,39.05391575
6832.0,US-2017-123204,2017-07-21 00:00:00,2017-07-27 00:00:00,Standard Class,CS-11860,Cari Schnelling,Consumer,United States,New York City,New York,10024.0,East,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",14.92082319,4.0,0.0,6.029258794
6833.0,CA-2015-112522,2015-10-10 00:00:00,2015-10-17 00:00:00,Standard Class,DP-13165,David Philippe,Consumer,United States,Chicago,Illinois,60610.0,Cencral,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,5.139745603,3.0,0.2,1.082276059
6834.0,CA-2016-153101,2016-08-09 00:00:00,2016-08-09 00:00:00,Same Day,PJ-19015,Pauline Johnson,Consumer,United States,Santa Clara,California,92704.0,West,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffqe Table, End Table",114.7056127,1.0,0.2,-17.18938535
6835.0,CA-2016-142615,2016-11-20 00:00:00,2016-11-24 00:00:00,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Monroe,California,90640.0,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,17.63133264,2.0,0.0,5.557712171
6836.0,CA-2017-142643,2017-10-15 00:00:00,2017-10-20 00:00:00,Standard Class,DL-1349m,Dionis Lnoyd,Corporate,United States,Houston,California,91360.0,West,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers,l5000 Labels per Box, White",166.4929679,5.0,0.0,
,CA-2017-142643,2017-10-15 00:00:00,,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Houston,California,91360.0,West,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",33.26187264,1.0,0.0,8.119860653
6838.0,CA-2015-116260,2015-06-07 00:00:00,2015-12-07 00:00:00,Standard Class,BF-10975,Barbara Fisher,Corporate,United States,Westland,New Jersey,8360.0,East,OFF-AR-1000m732,Office Supplies,Art,Newell 333,7.543687462,4.0,,4.190955933
6839.0,CA-2017-107517,2017-05-02 00:00:00,2017-09-02 00:00:00,Standard Class,FC-14335,Fred Chung,Corporate,United States,Norman,California,90503.0,West,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1160.165656,5.0,0.0,585.9307551
6840.0,CA-2017-107517,2017-05-02 00:00:00,2017-09-02 00:00:00,Standard Class,FC-14335,Fred Chung,Corporate,United States,Norman,California,90503.0,West,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,189.7290611,5.0,0.2,60.563141
6841.0,CA-2015-166338,2015-06-12 00:00:00,2015-07-12 00:00:00,First Classy,MP-18175,Mike Pelletier,Home Office,United States,Troy,Ohio,45373.0,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.0603257,3.0,0.7,
,CA-2016-123946,2016-12-09 00:00:00,2016-09-17 00:00:00,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153.0,South,TEC-Ax-10004877,Technology,Accessories,ImationÂ 30456 USBÂ Flash DriveÂ 8GB,22.07447864,3.0,0.0,1.290060228
6843.0,CA-2016-123946,2016-12-09 00:00:00,2016-09-17 00:00:00,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-FA-10002975,Office Supplies,Fasteners,Staples,11.2113791,3.0,0.0,4.365917182
6844.0,CA-2016-123946,2016-12-09 00:00:00,2016-09-17 00:00:00,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153.0,South,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite",66.23995029,5.0,0.0,
6845.0,CA-2016-123946,2016-12-09 00:00:00,2016-09-17 00:00:00,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,Springfield,Virginia,22153.0,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1382.252704,4.0,0.0,353.5692126
6846.0,CA-2014-147543,2014-06-07 00:00:00,2014-12-07 00:00:00,Standard Class,BC-11125,Becky Castell,Home Office,United States,Akron,California,92020.0,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,472.7264995,2.0,0.2,
6847.0,US-2016-159093,2016-09-05 00:00:00,2016-05-14 00:00:00,Standard Class,RS-19420,Ricardo Sperren,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10001260,Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",30.02262039,4.0,0.0,21.34959023
6848.0,CA-2016-162110,2016-07-18 00:00:00,2016-07-22 00:00:00,Standard Class,NP-18670,Nora Paige,Consumer,United States,Phoenix,Arizona,85023.0,West,TEC-PH-10001924,Technology,Phones,iHome FM Clock Radiohwith Lightning Dock,33.66630044,1.0,0.2,3.570825169
6849.0,US-2016-163461,2016-06-18 00:00:00,2016-06-21 00:00:00,First Classy,BT-11440,Bobby Trafton,Consumer,United States,Franklin,Illinois,60423.0,Centrat,OFF-PA-10003134,Office Supplies,Paper,Xerox 1937,43.65259471,2.0,0.2,32.51189165
6850.0,CA-2014-101462,2014-04-20 00:00:00,2014-04-25 00:00:00,Standard Class,BP-11230,Benjamin Patterson,Consumer,United States,Los Angeles,California,90045.0,West,FUR-FU-10000409,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",70.47890778,4.0,0.0,15.24489643
6851.0,US-2016-100461,,2016-12-01 00:00:00,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",1171.253601,6.0,0.0,277.0113896
6852.0,US-2016-100461,2016-08-01 00:00:00,2016-12-01 00:00:00,Standard Class,JO-15145,Jack O'Briant,Corporate,United States,Franklin,Wisconsin,53132.0,Central,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,135.1772156,7.0,0.0,
6853.0,US-2017-162670,2017-12-23 00:00:00,2017-12-28 00:00:00,Second Class,MF-18250,Monica Federle,Corporate,United States,Whittier,Arkansas,72209.0,South,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",49.56631873,,0.0,9.284644751
6854.0,US-2017-162670,2017-12-23 00:00:00,2017-12-28 00:00:00,Second Class,MF-18250,Monica Federle,Corporate,United States,Whittier,Arkansas,72209.0,South,TEC-PH-10003601,Technology,Phones,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver",641.0517353,3.0,0.0,173.5346723
